customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST-106935,Male,1,No,No,44,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),20.46,896.28,No
CUST-101938,Female,1,No,No,52,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),27.53,1425.37,No
CUST-100143,Male,0,No,No,9,Yes,Yes,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),50.06,481.17,No
CUST-103820,Male,0,No,No,20,Yes,No,Fiber optic,No,No,Yes,No,No,No,One year,No,Electronic check,69.1,1352.12,Yes
CUST-104345,Female,0,Yes,No,5,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),46.21,238.0,No
CUST-106105,Female,1,Yes,Yes,43,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),22.21,970.99,No
CUST-100304,Female,0,No,Yes,52,Yes,Yes,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Mailed check,64.73,3352.85,No
CUST-101454,Female,0,No,No,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,25.73,138.57,Yes
CUST-104788,Male,0,No,No,42,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,69.83,2944.58,No
CUST-104513,Female,0,No,No,55,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),89.6,4926.04,Yes
CUST-100911,Male,0,Yes,No,2,No,No phone service,Fiber optic,No,Yes,No,No,No,No,Two year,No,Credit card (automatic),69.55,130.26,Yes
CUST-106396,Female,0,No,No,44,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,18.0,807.16,No
CUST-102596,Female,0,Yes,No,35,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,25.8,900.75,No
CUST-104681,Male,0,No,No,72,Yes,No,DSL,Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,68.61,4972.93,No
CUST-102309,Female,0,Yes,Yes,25,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,One year,No,Electronic check,88.41,2220.07,No
CUST-102112,Female,0,Yes,Yes,2,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,61.04,93.69,Yes
CUST-106489,Male,0,No,No,60,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,Yes,Electronic check,91.27,5492.94,No
CUST-100593,Female,0,Yes,Yes,0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),21.54,21.54,No
CUST-103570,Female,0,No,No,46,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,27.52,1249.27,No
CUST-103533,Female,0,Yes,No,6,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,23.23,121.71,No
CUST-101288,Male,0,No,No,17,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,One year,Yes,Electronic check,75.79,1248.82,Yes
CUST-101655,Male,0,Yes,No,13,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,75.36,987.12,Yes
CUST-105008,Female,1,Yes,No,8,Yes,No,Fiber optic,No,No,No,No,No,Yes,One year,No,Electronic check,72.81,579.49,No
CUST-105421,Female,0,No,No,23,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,22.03,462.41,No
CUST-102131,Female,0,No,No,3,Yes,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),59.32,,No
CUST-100765,Female,0,Yes,No,47,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,94.82,4410.93,Yes
CUST-106786,Female,1,No,No,55,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Two year,Yes,Bank transfer (automatic),68.43,3770.68,No
CUST-105928,Male,0,Yes,Yes,14,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),18.0,244.85,No
CUST-100146,Male,0,No,No,13,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),22.38,290.23,No
CUST-100394,Female,1,No,No,14,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,27.46,382.82,No
CUST-105357,Female,1,Yes,No,67,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,88.21,5907.77,Yes
CUST-103808,Female,0,Yes,No,8,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,No,Electronic check,96.3,758.81,No
CUST-100045,Female,0,No,No,65,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),83.62,5448.03,No
CUST-103494,Female,0,Yes,Yes,64,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,No,Electronic check,93.79, ,Yes
CUST-105110,Female,0,Yes,No,63,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,One year,Yes,Electronic check,67.28,4241.31,No
CUST-103336,Female,0,No,No,27,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,One year,Yes,Mailed check,81.91,2202.53,No
CUST-104417,Male,0,Yes,Yes,8,No,No phone service,Fiber optic,No,Yes,No,Yes,Yes,No,Two year,No,Mailed check,75.46,588.08,No
CUST-102159,Male,0,Yes,Yes,46,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),86.66,3984.49,No
CUST-101957,Female,0,Yes,No,8,No,No phone service,DSL,No,No,No,No,No,No,One year,No,Credit card (automatic),37.43,316.77,No
CUST-104952,Female,0,No,No,34,No,No phone service,Fiber optic,No,Yes,Yes,Yes,No,No,One year,No,Mailed check,71.58,2450.27,No
CUST-102184,Female,0,Yes,Yes,66,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),85.61,5658.28,No
CUST-105231,Male,0,No,No,16,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,22.35,349.52,No
CUST-106780,Female,0,Yes,Yes,19,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),21.83,421.02,No
CUST-105619,Male,1,No,No,12,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,No,Mailed check,80.82,959.17,Yes
CUST-103497,Male,0,Yes,No,8,Yes,Yes,DSL,No,Yes,Yes,No,No,No,One year,No,Credit card (automatic),57.69,458.43,No
CUST-102071,Female,0,No,No,49,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,No,One year,No,Electronic check,73.37,3588.35,No
CUST-101367,Male,0,No,No,25,Yes,Yes,DSL,No,No,Yes,No,No,Yes,One year,Yes,Mailed check,67.22,1656.18,No
CUST-103095,Female,0,Yes,No,57,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),77.51,4398.23,No
CUST-102364,Female,0,No,No,19,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,No,Electronic check,89.38,1707.51,Yes
CUST-106774,Female,0,Yes,Yes,55,Yes,No,DSL,No,No,Yes,No,No,No,One year,Yes,Mailed check,54.53,2997.68,No
CUST-100930,Female,0,Yes,No,57,Yes,No,Fiber optic,No,No,No,No,No,No,One year,Yes,Mailed check,65.48,3693.46,Yes
CUST-103512,Male,0,No,No,35,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,23.27,820.66,No
CUST-102975,Male,0,No,No,42,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Two year,No,Mailed check,79.27,3346.28,No
CUST-105182,Female,0,Yes,Yes,32,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,No,Electronic check,87.83,2815.18,Yes
CUST-104574,Female,1,No,No,62,No,No phone service,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,No,Bank transfer (automatic),77.33,4803.51,No
CUST-103141,Male,0,No,No,1,Yes,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,No,Bank transfer (automatic),63.33,70.87,No
CUST-105903,Female,0,No,No,37,Yes,No,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,86.86,3236.15,Yes
CUST-102581,Male,0,Yes,No,8,Yes,Yes,DSL,No,No,Yes,Yes,Yes,No,Month-to-month,No,Mailed check,76.72,570.4,No
CUST-106140,Male,0,Yes,Yes,15,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,One year,No,Credit card (automatic),88.46,1315.44,No
CUST-100606,Male,0,No,No,42,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,No,Credit card (automatic),58.05,2423.45,No
CUST-100074,Female,0,No,No,50,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,87.56,4380.17,No
CUST-105292,Male,0,No,No,15,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),79.0,1180.99,Yes
CUST-101322,Female,0,No,No,32,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),23.4,773.9,No
CUST-105462,Female,0,No,No,25,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),30.98,799.22,No
CUST-100113,Male,1,Yes,No,51,Yes,No,DSL,No,No,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),70.67,3609.31,No
CUST-103913,Female,0,No,No,2,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),28.8,40.49,No
CUST-100986,Female,0,No,No,33,Yes,No,DSL,No,No,Yes,Yes,No,No,Month-to-month,No,Mailed check,59.09,1913.7,No
CUST-106377,Male,1,Yes,No,19,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),92.61,1783.14,No
CUST-104843,Male,0,Yes,No,63,Yes,No,DSL,No,No,No,Yes,No,Yes,Two year,Yes,Credit card (automatic),62.21,3921.06,No
CUST-100222,Female,1,Yes,No,5,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),25.09,137.11,No
CUST-101992,Male,0,No,No,36,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,79.09,2845.36,No
CUST-105943,Female,0,No,No,0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,30.65,30.65,No
CUST-104131,Female,0,Yes,Yes,59,Yes,No,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,61.71,3658.77,No
CUST-104926,Male,0,No,No,21,Yes,No,DSL,Yes,No,No,No,No,No,Two year,Yes,Electronic check,54.16,1142.25,No
CUST-106320,Female,0,Yes,No,9,Yes,No,DSL,Yes,Yes,Yes,No,No,Yes,Month-to-month,No,Bank transfer (automatic),68.8,605.37,No
CUST-101761,Male,0,Yes,No,20,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,83.32,1636.56,Yes
CUST-104443,Male,0,Yes,Yes,27,Yes,No,Fiber optic,No,No,No,No,Yes,No,One year,Yes,Electronic check,76.61,2108.67,No
CUST-104263,Female,0,Yes,Yes,9,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),87.55,802.38,No
CUST-104180,Female,1,No,No,28,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),84.74,2421.63,Yes
CUST-104212,Male,0,No,No,43,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,22.75,963.8,No
CUST-104043,Male,1,No,No,16,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),79.95,1282.83,No
CUST-103456,Female,0,Yes,Yes,26,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,73.74,1898.99,Yes
CUST-100530,Female,0,Yes,Yes,17,Yes,Yes,DSL,No,Yes,No,No,No,Yes,Two year,No,Bank transfer (automatic),58.42,983.02,No
CUST-102590,Male,0,Yes,No,55,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,One year,Yes,Electronic check,71.71,3911.76,No
CUST-105124,Male,0,Yes,Yes,16,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),74.19,1177.37,No
CUST-103954,Female,1,No,No,63,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,70.06,4425.35,Yes
CUST-103630,Male,0,No,No,9,Yes,Yes,DSL,Yes,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,62.03,537.35,No
CUST-102521,Male,1,Yes,No,14,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,One year,No,Bank transfer (automatic),71.0,950.69,Yes
CUST-105063,Female,0,No,No,5,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,No,Electronic check,79.02,385.26,No
CUST-103051,Male,0,No,No,26,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,89.63,2319.54,No
CUST-105691,Female,0,Yes,Yes,44,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Two year,No,Credit card (automatic),74.52,3254.0,No
CUST-105178,Male,0,No,No,28,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,One year,Yes,Mailed check,81.11,2262.17,Yes
CUST-105742,female ,0,No,No,4,Yes,No,DSL,No,Yes,Yes,No,Yes,No,One year,Yes,Electronic check,65.14,280.35,No
CUST-106363,Male,1,Yes,No,34,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,23.0,770.69,No
CUST-105873,Male,1,No,No,6,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,Two year,No,Mailed check,69.14,422.9,No
CUST-106622,Female,0,No,Yes,46,Yes,No,DSL,No,No,No,Yes,Yes,No,Month-to-month,No,Electronic check,61.78,2818.02,No
CUST-103204,Male,0,Yes,No,28,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,One year,No,Electronic check,83.73,2364.14,No
CUST-105341,Female,0,No,No,34,No,No phone service,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,No,Credit card (automatic),90.78,3079.02,Yes
CUST-101779,Female,0,No,Yes,6,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Mailed check,84.42,487.72,Yes
CUST-101025,Male,0,No,Yes,14,Yes,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,53.32,763.65,No
CUST-103778,Female,0,No,No,24,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),23.49,556.72,No
CUST-100081,Male,0,Yes,No,45,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),69.63,3156.93,No
CUST-105447,Male,0,Yes,No,21,Yes,No,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Credit card (automatic),70.89,1509.46,No
CUST-102030,Female,0,Yes,Yes,70,Yes,No,DSL,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,66.59,4700.72,No
CUST-104054,Male,0,No,No,72,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),92.8,6736.03,No
CUST-101792,Male,1,Yes,No,18,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,20.31,360.7,No
CUST-105467,Male,0,Yes,Yes,36,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),18.0,660.89,No
CUST-102716,Male,0,No,No,12,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,86.54,1021.82,No
CUST-103819,Female,0,No,No,67,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,No,Mailed check,81.11,5423.54,No
CUST-102673,Male,0,Yes,Yes,19,Yes,No,DSL,Yes,No,Yes,No,No,No,Two year,Yes,Electronic check,53.89,1012.88,No
CUST-106711,Male,0,No,No,71,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,Yes,One year,Yes,Electronic check,90.4,6431.86,No
CUST-104653,Male,1,Yes,No,50,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),82.18,4122.43,No
CUST-103501,Female,1,No,No,40,No,No phone service,DSL,Yes,No,Yes,Yes,No,No,Two year,No,Bank transfer (automatic),53.51,2159.59,No
CUST-102563,Male,0,No,No,2,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,Two year,Yes,Bank transfer (automatic),91.68,222.95,No
CUST-103402,Male,0,No,No,2,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),88.5,171.14,Yes
CUST-106833,Female,0,No,No,6,Yes,No,DSL,No,No,Yes,No,No,No,One year,Yes,Electronic check,50.59,299.27,No
CUST-101956,Female,0,Yes,Yes,2,Yes,Yes,DSL,No,No,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),65.53,146.74,Yes
CUST-103869,Female,1,No,No,19,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),83.62,1576.75,Yes
CUST-104136,Female,0,No,No,55,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,57.29,3155.83,No
CUST-106568,Male,0,Yes,Yes,70,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,No,Bank transfer (automatic),94.7,6612.59,Yes
CUST-106093,Male,0,Yes,Yes,58,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,18.0,1032.92,No
CUST-103136,Female,0,Yes,Yes,62,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,Two year,No,Electronic check,88.33,5515.06,No
CUST-100311,Female,0,No,No,4,Yes,No,DSL,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),68.37,287.29,Yes
CUST-101631,female ,0,Yes,No,48,Yes,Yes,DSL,Yes,Yes,Yes,No,No,Yes,One year,Yes,Bank transfer (automatic),71.77,3482.16,No
CUST-104260,Male,0,Yes,Yes,61,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),20.24,1263.71,No
CUST-102067,Female,0,Yes,Yes,16,No,No phone service,Fiber optic,No,No,No,No,No,Yes,One year,Yes,Credit card (automatic),68.23,1074.82,No
CUST-101426,Female,0,Yes,No,9,No,No phone service,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,72.89,653.35,No
CUST-102002,Male,0,Yes,No,43,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Two year,No,Bank transfer (automatic),75.29,3275.65,No
CUST-104453,Female,0,Yes,Yes,62,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,25.41,1544.9,No
CUST-103810,Male,0,Yes,No,8,No,No phone service,DSL,Yes,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),51.8,380.42,No
CUST-105533,Male,1,Yes,Yes,40,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),22.57,938.22,No
CUST-102337,Female,0,Yes,Yes,1,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,101.44,97.15,No
CUST-102440,Male,0,No,No,49,Yes,Yes,DSL,No,Yes,Yes,No,Yes,No,One year,Yes,Mailed check,69.15,3374.17,No
CUST-100128,Female,0,No,No,56,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,74.94,4201.18,No
CUST-101009,Female,0,Yes,No,46,Yes,No,Fiber optic,No,No,No,No,No,Yes,One year,Yes,Electronic check,73.01,3340.99,Yes
CUST-101813,Male,0,No,Yes,59,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),94.19,5533.91,No
CUST-101290,Male,0,No,No,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,19.64,93.5,No
CUST-104753,Female,0,Yes,No,25,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,68.48,1716.54,Yes
CUST-103873,Male,0,Yes,Yes,69,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,21.34,1489.67,No
CUST-105197,Female,0,Yes,Yes,3,Yes,Yes,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,No,Mailed check,67.16,178.5,Yes
CUST-102771,Male,0,No,No,10,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,88.27,871.72,Yes
CUST-100201,Female,0,Yes,No,21,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,91.17,1922.83,No
CUST-106195,Male,0,Yes,No,9,Yes,No,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),73.96,652.7,No
CUST-106795,Male,0,No,Yes,32,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),24.86,797.64,No
CUST-100954,Female,0,No,Yes,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,25.56,145.1,No
CUST-102418,Male,1,Yes,Yes,57,Yes,No,DSL,Yes,Yes,No,Yes,No,Yes,One year,Yes,Electronic check,67.7,3823.65,No
CUST-104020,Male,0,Yes,No,6,Yes,No,DSL,No,No,Yes,Yes,No,Yes,Two year,No,Electronic check,66.13,343.17,No
